TimeUTC,RelativeTimeMins,SatelliteID,VisibleCountries,CachedMovies
2025-09-01 00:01:00,1.01,64301,KZ|TJ|UZ|AF|TM,
2025-09-01 00:01:00,1.01,64302,RU,
2025-09-01 00:01:00,1.01,64310,YT|KM|MZ|MG,
2025-09-01 00:01:00,1.01,64311,RU,
2025-09-01 00:01:00,1.01,64312,AF|IR|PK|OM,
2025-09-01 00:01:00,1.01,64313,KZ,
2025-09-01 00:01:00,1.01,64314,RU,
2025-09-01 00:01:00,1.01,64315,RU,
2025-09-01 00:01:00,1.01,64319,US,
2025-09-01 00:01:00,1.01,64320,MG,
2025-09-01 00:01:00,1.01,64323,ML|BF|CI,
2025-09-01 00:01:00,1.01,64324,CA|US,
2025-09-01 00:01:00,1.01,64325,US,
2025-09-01 00:01:00,1.01,64326,AU,
2025-09-01 00:01:00,1.01,64329,CD|AO,
2025-09-01 00:01:00,1.01,64330,US|MX,
2025-09-01 00:01:00,1.01,64332,CF|CD|TD,
2025-09-01 00:01:00,1.01,64333,US|CA,
2025-09-01 00:01:00,1.01,64335,TZ|MW,
2025-09-01 00:01:00,1.01,64336,PM|CA,
2025-09-01 00:01:00,1.01,64339,PT|ES,
2025-09-01 00:01:00,1.01,64346,NO,
2025-09-01 00:01:00,1.01,64347,GL,
2025-09-01 00:01:00,1.01,64350,RU|UA|BY,
2025-09-01 00:01:00,1.01,64352,CA|US,
2025-09-01 00:01:00,1.01,64356,US|MX,
2025-09-01 00:01:00,1.01,64361,IR|IQ|KW|QA|BH|SA,
2025-09-01 00:01:00,1.01,64368,GL,
2025-09-01 00:01:00,1.01,64369,CA|US,
2025-09-01 00:01:00,1.01,64373,IT|TN|DZ,
2025-09-01 00:01:00,1.01,64375,IT|MT|LY|TN,
2025-09-01 00:01:00,1.01,64378,MX,
2025-09-01 00:01:00,1.01,64379,SA|YE,
2025-09-01 00:01:00,1.01,64380,AU,
2025-09-01 00:01:00,1.01,64384,NZ,
2025-09-01 00:01:00,1.01,64385,AU,
2025-09-01 00:01:00,1.01,64386,IR|OM|AE|QA|BH|SA,
2025-09-01 00:01:00,1.01,64387,IR|OM,
2025-09-01 00:01:00,1.01,64389,IN|LK,
2025-09-01 00:01:00,1.01,64391,IQ|SY|TR|LB|SA|JO,
2025-09-01 00:01:00,1.01,64392,AU,
2025-09-01 00:01:00,1.01,64413,PE,
2025-09-01 00:01:00,1.01,64414,ID|CX,
2025-09-01 00:01:00,1.01,64416,CN,
2025-09-01 00:01:00,1.01,64417,KZ|RU,
2025-09-01 00:01:00,1.01,64418,AU,
2025-09-01 00:01:00,1.01,64422,AU,
2025-09-01 00:01:00,1.01,64423,BM,
2025-09-01 00:01:00,1.01,64424,ID|CX,
2025-09-01 00:01:00,1.01,64425,RU|FI|NO,
2025-09-01 00:01:00,1.01,64426,CO|AW|VE|CW|NL,
2025-09-01 00:01:00,1.01,64427,RU|FI|NO,
2025-09-01 00:01:00,1.01,64428,CA|PM,
2025-09-01 00:01:00,1.01,64430,PE,
2025-09-01 00:01:00,1.01,64431,GL|IS,
2025-09-01 00:01:00,1.01,64432,KH|TH|MM|VN,
2025-09-01 00:01:00,1.01,64435,CA|PM,
2025-09-01 00:01:00,1.01,64437,KZ|RU,
2025-09-01 00:01:00,1.01,64440,CI|LR|GN|SL,
2025-09-01 00:01:00,1.01,64441,LY|DZ,
2025-09-01 00:01:00,1.01,64442,UA|TR|MD|RO|BG,
2025-09-01 00:01:00,1.01,64445,KZ|RU,
2025-09-01 00:01:00,1.01,64446,MN|RU,
2025-09-01 00:01:00,1.01,64447,JP,
2025-09-01 00:01:00,1.01,64451,AR|CL,
2025-09-01 00:01:00,1.01,64452,KZ|RU,
2025-09-01 00:01:00,1.01,64453,LY|DZ,
2025-09-01 00:01:00,1.01,64454,MN|RU,
2025-09-01 00:01:00,1.01,64459,AR|CL,
2025-09-01 00:01:00,1.01,64463,AR|CL,
2025-09-01 00:01:00,1.01,64464,UA|TR|MD|RO|BG,
2025-09-01 00:01:00,1.01,64473,AO|CG|CD,
2025-09-01 00:01:00,1.01,64474,CG|CD|AO|GA,
2025-09-01 00:01:00,1.01,64475,SD,
2025-09-01 00:01:00,1.01,64476,SD,
2025-09-01 00:01:00,1.01,64477,IR|IQ|KW|SA,
2025-09-01 00:01:00,1.01,64478,KZ,
2025-09-01 00:01:00,1.01,64479,IR|IQ,
2025-09-01 00:01:00,1.01,64480,KZ|RU,
2025-09-01 00:01:00,1.01,64481,RU|CN,
2025-09-01 00:01:00,1.01,64482,CN|RU,
2025-09-01 00:01:00,1.01,64490,PF,
2025-09-01 00:01:00,1.01,64496,AR|CL,
2025-09-01 00:01:00,1.01,64595,SA|YE,
2025-09-01 00:01:00,1.01,64596,US|CA,
2025-09-01 00:01:00,1.01,64599,IM|GB|IE|FR,
2025-09-01 00:01:00,1.01,64601,CA,
2025-09-01 00:01:00,1.01,64604,MX,
2025-09-01 00:01:00,1.01,64605,TR|BG|GR|MK|XK|AL,
2025-09-01 00:01:00,1.01,64607,GB|IE,
2025-09-01 00:01:00,1.01,64609,MX,
2025-09-01 00:01:00,1.01,64610,US,
2025-09-01 00:01:00,1.01,64611,CA,
2025-09-01 00:01:00,1.01,64612,BG|TR|GR|RS|XK|MK|ME|AL|IT|HR,
2025-09-01 00:01:00,1.01,64615,IE,
2025-09-01 00:01:00,1.01,64616,SA,
2025-09-01 00:01:00,1.01,64617,CA|US,
2025-09-01 00:01:00,1.01,64672,AR|CL,
2025-09-01 00:01:00,1.01,64674,AR|CL,
2025-09-01 00:01:00,1.01,64677,JP|RU,
2025-09-01 00:01:00,1.01,64679,AO,
2025-09-01 00:01:00,1.01,64680,SS|SD|CF,
2025-09-01 00:01:00,1.01,64681,SS|SD|CF,
2025-09-01 00:01:00,1.01,64684,IR|IQ|KW|SA|BH,
2025-09-01 00:01:00,1.01,64685,KG|KZ|UZ,
2025-09-01 00:01:00,1.01,64686,KZ|KG,
2025-09-01 00:01:00,1.01,64687,AO,
2025-09-01 00:01:00,1.01,64688,RU,
2025-09-01 00:01:00,1.01,64689,RU,
2025-09-01 00:01:00,1.01,64690,RU|MN,
2025-09-01 00:01:00,1.01,64696,NR,
2025-09-01 00:01:00,1.01,64702,AU,
2025-09-01 00:01:00,1.01,64705,US,
2025-09-01 00:01:00,1.01,64706,GL,
2025-09-01 00:01:00,1.01,64708,SH,
2025-09-01 00:01:00,1.01,64719,SN|GM|GW|GN,
2025-09-01 00:01:00,1.01,64721,AU,
2025-09-01 00:01:00,1.01,64724,AR,
2025-09-01 00:01:00,1.01,64725,LK,
2025-09-01 00:01:00,1.01,64727,MU|RE,
2025-09-01 00:01:00,1.01,64729,CN,
2025-09-01 00:01:00,1.01,64732,RU,
2025-09-01 00:01:00,1.01,64738,GS,
2025-09-01 00:01:00,1.01,64739,CN,
2025-09-01 00:01:00,1.01,64742,LK,
2025-09-01 00:01:00,1.01,64744,CL|AR,
2025-09-01 00:01:00,1.01,64748,KP|CN,
2025-09-01 00:01:00,1.01,64749,CN|KP,
2025-09-01 00:01:00,1.01,64756,BR,
2025-09-01 00:01:00,1.01,64757,CA|US,
2025-09-01 00:01:00,1.01,64762,US,
2025-09-01 00:01:00,1.01,64767,AU,
2025-09-01 00:01:00,1.01,64771,CA|US,
2025-09-01 00:01:00,1.01,64775,BR,
2025-09-01 00:01:00,1.01,64782,AU,
2025-09-01 00:01:00,1.01,64790,RU,
2025-09-01 00:01:00,1.01,64793,NG|ST,
2025-09-01 00:01:00,1.01,64796,MD|UA|RO|HU|BG|TR|GR|RS|XK|MK|ME|AL|BA,
2025-09-01 00:01:00,1.01,64797,SH,
2025-09-01 00:01:00,1.01,64799,RU,
2025-09-01 00:01:00,1.01,64802,SH,
2025-09-01 00:01:00,1.01,64803,LY|DZ|NE,
2025-09-01 00:01:00,1.01,64804,RU,
2025-09-01 00:01:00,1.01,64807,WS|AS,
2025-09-01 00:01:00,1.01,64812,NG|NE,
2025-09-01 00:01:00,1.01,64813,LY|MT,
2025-09-01 00:01:00,1.01,64814,RU,
2025-09-01 00:01:00,1.01,64815,RU|BY|UA,
2025-09-01 00:01:00,1.01,64844,RU,
2025-09-01 00:01:00,1.01,64845,FI|EE|LV|SE|LT,
2025-09-01 00:01:00,1.01,64847,LY|DZ|NE,
2025-09-01 00:01:00,1.01,64849,LY|DZ,
2025-09-01 00:01:00,1.01,64852,IT|MT|LY|TN|DZ,
2025-09-01 00:01:00,1.01,64858,NG|NE,
2025-09-01 00:01:00,1.01,64861,LY|DZ,
2025-09-01 00:01:00,1.01,64862,ST|GA|GQ,
2025-09-01 00:01:00,1.01,64863,RS|HU|SK|CZ|AT|DE|BA|HR|SI|IT|SM|CH|LI,
2025-09-01 00:01:00,1.01,64907,IR|IQ|SA,
2025-09-01 00:01:00,1.01,64911,US,
2025-09-01 00:01:00,1.01,64912,CA|PM,
2025-09-01 00:01:00,1.01,64913,RO|UA|PL|SK|HU|RS|XK|ME|AL|CZ|AT|BA|HR|SI|IT,
2025-09-01 00:01:00,1.01,64920,US,
2025-09-01 00:01:00,1.01,64921,CA,
2025-09-01 00:01:00,1.01,64922,PL|SK|CZ|HU|AT|DE|HR|SI|BA|IT|CH|LI,
2025-09-01 00:01:00,1.01,64924,IQ|SA|SY|TR,
2025-09-01 00:01:00,1.01,64932,RU|FI|EE|LV,
2025-09-01 00:01:00,1.01,64934,NA,
2025-09-01 00:01:00,1.01,64936,TD,
2025-09-01 00:01:00,1.01,64939,RU,
2025-09-01 00:01:00,1.01,64941,CD|CG|AO|GA,
2025-09-01 00:01:00,1.01,64949,AO|NA,
2025-09-01 00:01:00,1.01,65016,WF,
2025-09-01 00:01:00,1.01,65018,CD|AO|ZM,
2025-09-01 00:01:00,1.01,65023,NF,
2025-09-01 00:01:00,1.01,65025,US,
2025-09-01 00:01:00,1.01,65027,US|CA,
2025-09-01 00:01:00,1.01,65028,US|CA,
2025-09-01 00:01:00,1.01,65033,CD|AO,
2025-09-01 00:01:00,1.01,65034,WF,
2025-09-01 00:01:00,1.01,65037,NF,
2025-09-01 00:01:00,1.01,65038,CA,
2025-09-01 00:01:00,1.01,65039,CA,
2025-09-01 00:01:00,1.01,65041,CA,
2025-09-01 00:01:00,1.01,65042,CA|US,
2025-09-01 00:01:00,1.01,65078,TH|MM,
2025-09-01 00:01:00,1.01,65079,CN|IN|TJ|PK|AF,
2025-09-01 00:01:00,1.01,65080,TH|MY,
2025-09-01 00:01:00,1.01,65081,ID,
2025-09-01 00:01:00,1.01,65082,PL|LT|RU|SE|DK|DE|SK|CZ,
2025-09-01 00:01:00,1.01,65083,BD|IN,
2025-09-01 00:01:00,1.01,65092,IE,
2025-09-01 00:01:00,1.01,65093,GB|IE|FR,
2025-09-01 00:01:00,1.01,65094,GB|IM|IE|FR|JE,
2025-09-01 00:01:00,1.01,65095,BE|FR|GB|IM|JE,
2025-09-01 00:01:00,1.01,65096,NL|BE|FR|GB,
2025-09-01 00:01:00,1.01,65097,DE|NL|BE|LU|FR|GB,
2025-09-01 00:01:00,1.01,65098,SE|DK|DE|PL|NL,
2025-09-01 00:01:00,1.01,65099,DE|DK|NL|BE|LU,
2025-09-01 00:01:00,1.01,65100,PL|SE|DK|DE|CZ,
2025-09-01 00:01:00,1.01,65101,PL|RU|DE|CZ,
2025-09-01 00:01:00,1.01,65102,LT|BY|UA|PL|RU,
2025-09-01 00:01:00,1.01,65103,BY|UA|PL|LT|RU,
2025-09-01 00:01:00,1.01,65104,BY|UA|LT|PL,
2025-09-01 00:01:00,1.01,65105,RU|BY|UA,
2025-09-01 00:01:00,1.01,65174,BW|NA,
2025-09-01 00:01:00,1.01,65175,BW|NA|ZA,
2025-09-01 00:01:00,1.01,65176,BW|NA|ZA,
2025-09-01 00:01:00,1.01,65177,NA|ZA,
2025-09-01 00:01:00,1.01,65178,ZA|NA,
2025-09-01 00:01:00,1.01,65179,ZA,
2025-09-01 00:01:00,1.01,65180,ZA,
2025-09-01 00:01:00,1.01,65181,ZA,
2025-09-01 00:01:00,1.01,65198,MN,
2025-09-01 00:01:00,1.01,65199,MZ,
2025-09-01 00:01:00,1.01,65200,MZ|ZA,
2025-09-01 00:01:00,1.01,65201,MZ,
2025-09-01 00:01:00,1.01,65202,MZ,
2025-09-01 00:01:00,1.01,65203,MZ,
2025-09-01 00:01:00,1.01,65204,MZ|MG,
2025-09-01 00:01:00,1.01,65205,YT|KM,
2025-09-01 00:01:00,1.01,65206,YT|KM,
2025-09-01 00:01:00,1.01,65207,KM|MZ|MG,
2025-09-01 00:01:00,1.01,65208,YT|KM|MZ|MG,
2025-09-01 00:01:00,1.01,65216,IN,
2025-09-01 00:01:00,1.01,65217,IN,
2025-09-01 00:01:00,1.01,65218,IN|PK,
2025-09-01 00:01:00,1.01,65219,IN|PK,
2025-09-01 00:01:00,1.01,65220,IN,
2025-09-01 00:01:00,1.01,65221,IN,
2025-09-01 00:01:00,1.01,65222,IN|NP,
2025-09-01 00:01:00,1.01,65223,CN|IN|NP,
2025-09-01 00:01:00,1.01,65224,IN|CN|NP,
2025-09-01 00:01:00,1.01,65225,IN|CN|NP,
2025-09-01 00:01:00,1.01,65287,US,
2025-09-01 00:01:00,1.01,65288,US,
2025-09-01 00:01:00,1.01,65289,US,
2025-09-01 00:01:00,1.01,65290,US,
2025-09-01 00:02:01,2.02,44716,FK,
2025-09-01 00:02:01,2.02,44721,CN,
2025-09-01 00:02:01,2.02,44734,RU|UA|BY,
2025-09-01 00:02:01,2.02,44735,RU,
2025-09-01 00:02:01,2.02,44744,KH|TH|MM|VN,
2025-09-01 00:02:01,2.02,44747,SD|TD|CF,
2025-09-01 00:02:01,2.02,44759,IN,
2025-09-01 00:02:01,2.02,44765,MM|CN|IN|BT|BD,
2025-09-01 00:02:01,2.02,44771,VN|LA|TH|KH|MM,
2025-09-01 00:02:01,2.02,44772,CN|RU,
2025-09-01 00:02:01,2.02,44922,AU,
2025-09-01 00:02:01,2.02,44930,TN|DZ|MA,
2025-09-01 00:02:01,2.02,44934,US|CA,
2025-09-01 00:02:01,2.02,44941,US|CA,
2025-09-01 00:02:01,2.02,44949,AU,
2025-09-01 00:02:01,2.02,44961,AU,
2025-09-01 00:02:01,2.02,44972,BN|MY,
2025-09-01 00:02:01,2.02,44973,RU,
2025-09-01 00:02:01,2.02,45044,PR|VI|VG|BL|AI|SX|MF|NL|AG|KN|MS|GP|DM|LC|MQ|VC|BB,
2025-09-01 00:02:01,2.02,45054,CA|US,
2025-09-01 00:02:01,2.02,45057,FM,
2025-09-01 00:02:01,2.02,45062,PG|AU|ID,
2025-09-01 00:02:01,2.02,45067,TH|KH,
2025-09-01 00:02:01,2.02,45071,US,
2025-09-01 00:02:01,2.02,45072,US|CA,
2025-09-01 00:02:01,2.02,45080,GF|BR,
2025-09-01 00:02:01,2.02,45084,MM,
2025-09-01 00:02:01,2.02,45085,CL|AR,
2025-09-01 00:02:01,2.02,45087,JP,
2025-09-01 00:02:01,2.02,45098,BR,
2025-09-01 00:02:01,2.02,45100,BR|PY,
2025-09-01 00:02:01,2.02,45183,AU,
2025-09-01 00:02:01,2.02,45187,LK,
2025-09-01 00:02:01,2.02,45189,IN|PK,
2025-09-01 00:02:01,2.02,45190,US,
2025-09-01 00:02:01,2.02,45192,US,
2025-09-01 00:02:01,2.02,45197,NL|BE|FR|GB|IM|IE|JE,
2025-09-01 00:02:01,2.02,45198,IR|IQ|KW|SA|SY|TR,
2025-09-01 00:02:01,2.02,45205,PT|ES,
2025-09-01 00:02:01,2.02,45206,MX,
2025-09-01 00:02:01,2.02,45217,OM,
2025-09-01 00:02:01,2.02,45222,GB|IE|FR|JE,
2025-09-01 00:02:01,2.02,45226,CA,
2025-09-01 00:02:01,2.02,45228,CA|US,
2025-09-01 00:02:01,2.02,45230,NZ,
2025-09-01 00:02:01,2.02,45233,CA,
2025-09-01 00:02:01,2.02,45235,AU,
2025-09-01 00:02:01,2.02,45237,SC,
2025-09-01 00:02:01,2.02,45360,AZ|AM|IR|GE|RU|TR|SY|IQ,
2025-09-01 00:02:01,2.02,45361,JP|RU,
2025-09-01 00:02:01,2.02,45362,IR|IQ|KW|SA,
2025-09-01 00:02:01,2.02,45368,CD|ZM|AO,
2025-09-01 00:02:01,2.02,45369,QA|BH|SA,
2025-09-01 00:02:01,2.02,45370,TJ|UZ|AF|TM|IR,
2025-09-01 00:02:01,2.02,45375,PN,
2025-09-01 00:02:01,2.02,45376,RU,
2025-09-01 00:02:01,2.02,45377,NA,
2025-09-01 00:02:01,2.02,45379,ET|KE|SS|UG,
2025-09-01 00:02:01,2.02,45383,CG|GA|GQ|ST|CD|AO,
2025-09-01 00:02:01,2.02,45384,CN|KZ|RU,
2025-09-01 00:02:01,2.02,45386,IQ|LB|SY|IL|SA|JO|XG|XW|EG,
2025-09-01 00:02:01,2.02,45387,AR|CL,
2025-09-01 00:02:01,2.02,45388,CN|RU,
2025-09-01 00:02:01,2.02,45390,SH,
2025-09-01 00:02:01,2.02,45403,CN,
2025-09-01 00:02:01,2.02,45408,CN|MN|RU|KZ,
2025-09-01 00:02:01,2.02,45412,WS|AS,
2025-09-01 00:02:01,2.02,45413,TR|CY|GR,
2025-09-01 00:02:01,2.02,45414,CN|RU,
2025-09-01 00:02:01,2.02,45416,LY,
2025-09-01 00:02:01,2.02,45531,AR|BR|UY,
2025-09-01 00:02:01,2.02,45535,PE,
2025-09-01 00:02:01,2.02,45538,KZ|RU,
2025-09-01 00:02:01,2.02,45540,RS|HU|XK|MK|ME|AL|GR|IT|AT|BA|HR|SI|SM|VA,
2025-09-01 00:02:01,2.02,45543,MR|SN|GM|GN|GW,
2025-09-01 00:02:01,2.02,45555,DE|CZ|AT|NL|FR|BE|LU|SI|IT|SM|CH|LI|MC,
2025-09-01 00:02:01,2.02,45563,DZ,
2025-09-01 00:02:01,2.02,45564,PT,
2025-09-01 00:02:01,2.02,45565,PE|BO|BR,
2025-09-01 00:02:01,2.02,45570,BO|CL|AR,
2025-09-01 00:02:01,2.02,45576,ID,
2025-09-01 00:02:01,2.02,45578,VN|KH|LA,
2025-09-01 00:02:01,2.02,45580,CN,
2025-09-01 00:02:01,2.02,45581,RU|KZ,
2025-09-01 00:02:01,2.02,45582,BR|PE|BO|CL,
2025-09-01 00:02:01,2.02,45586,CN|MM|IN,
2025-09-01 00:02:01,2.02,45588,FR|CH,
2025-09-01 00:02:01,2.02,45670,AU,
2025-09-01 00:02:01,2.02,45671,LA|MM|CN|TH,
2025-09-01 00:02:01,2.02,45673,DE|NL|FR|BE|LU|GB|IM|JE,
2025-09-01 00:02:01,2.02,45675,RU|UA|BY,
2025-09-01 00:02:01,2.02,45677,ID|AU,
2025-09-01 00:02:01,2.02,45679,AU,
2025-09-01 00:02:01,2.02,45686,IE,
2025-09-01 00:02:01,2.02,45693,EC|PE,
2025-09-01 00:02:01,2.02,45697,CA,
2025-09-01 00:02:01,2.02,45699,DE|AT|FR|HR|SI|IT|SM|VA|CH|LI|MC,
2025-09-01 00:02:01,2.02,45701,BM,
2025-09-01 00:02:01,2.02,45731,CO|EC|PE,
2025-09-01 00:02:01,2.02,45735,CN,
2025-09-01 00:02:01,2.02,45739,MN|RU,
2025-09-01 00:02:01,2.02,45744,CN,
2025-09-01 00:02:01,2.02,45753,TR,
2025-09-01 00:02:01,2.02,45759,MX,
2025-09-01 00:02:01,2.02,45764,MU,
2025-09-01 00:02:01,2.02,45780,MG,
2025-09-01 00:02:01,2.02,45784,CM|GA|GQ|NG|ST,
2025-09-01 00:02:01,2.02,46027,AR|CL,
2025-09-01 00:02:01,2.02,46028,NU|TO,
2025-09-01 00:02:01,2.02,46033,KZ|RU,
2025-09-01 00:02:01,2.02,46034,TR|GR|LY|EG,
2025-09-01 00:02:01,2.02,46035,TG|BJ|GH|BF|CI|LR,
2025-09-01 00:02:01,2.02,46036,RU|KZ,
2025-09-01 00:02:01,2.02,46038,LY|DZ|NE,
2025-09-01 00:02:01,2.02,46039,SH,
2025-09-01 00:02:01,2.02,46045,FM,
2025-09-01 00:02:01,2.02,46047,UA|TR|MD|RO|BG,
2025-09-01 00:02:01,2.02,46048,KZ|RU,
2025-09-01 00:02:01,2.02,46058,AR,
2025-09-01 00:02:01,2.02,46061,NR,
2025-09-01 00:02:01,2.02,46063,MT|LY|IT|TN|DZ,
2025-09-01 00:02:01,2.02,46066,NZ,
2025-09-01 00:02:01,2.02,46070,BR,
2025-09-01 00:02:01,2.02,46073,ES|MR|MA,
2025-09-01 00:02:01,2.02,46074,CN|MN|RU|KZ,
2025-09-01 00:02:01,2.02,46075,BR|BO|PY|AR,
2025-09-01 00:02:01,2.02,46076,PG,
2025-09-01 00:02:01,2.02,46077,CV,
2025-09-01 00:02:01,2.02,46079,RU|KZ,
2025-09-01 00:02:01,2.02,46083,ID|PG,
2025-09-01 00:02:01,2.02,46117,PG|SB,
2025-09-01 00:02:01,2.02,46119,ST|GA|GQ,
2025-09-01 00:02:01,2.02,46120,CA|US,
2025-09-01 00:02:01,2.02,46123,ID|AU,
2025-09-01 00:02:01,2.02,46124,AU,
2025-09-01 00:02:01,2.02,46128,BR,
2025-09-01 00:02:01,2.02,46130,AU,
2025-09-01 00:02:01,2.02,46137,MX|CU,
2025-09-01 00:02:01,2.02,46142,AO|NA,
2025-09-01 00:02:01,2.02,46146,ES,
2025-09-01 00:02:01,2.02,46153,CR,
2025-09-01 00:02:01,2.02,46155,GF|BR,
2025-09-01 00:02:01,2.02,46157,US|CA,
2025-09-01 00:02:01,2.02,46160,AU,
2025-09-01 00:02:01,2.02,46164,US,
2025-09-01 00:02:01,2.02,46167,CA|US,
2025-09-01 00:02:01,2.02,46174,ZA|LS,
2025-09-01 00:02:01,2.02,46328,SD|ET|SS,
2025-09-01 00:02:01,2.02,46329,PF,
2025-09-01 00:02:01,2.02,46330,LY|DZ,
2025-09-01 00:02:01,2.02,46333,CA|PM,
2025-09-01 00:02:01,2.02,46344,FR|ES|AD|PT,
2025-09-01 00:02:01,2.02,46347,VU,
2025-09-01 00:02:01,2.02,46348,DZ|MA|ES,
2025-09-01 00:02:01,2.02,46349,NF,
2025-09-01 00:02:01,2.02,46353,MX|US,
2025-09-01 00:02:01,2.02,46356,SA|YE,
2025-09-01 00:02:01,2.02,46357,SO|KE,
2025-09-01 00:02:01,2.02,46359,CA|US,
2025-09-01 00:02:01,2.02,46362,CA|US,
2025-09-01 00:02:01,2.02,46366,US,
2025-09-01 00:02:01,2.02,46372,AU,
2025-09-01 00:02:01,2.02,46375,PT|ES,
2025-09-01 00:02:01,2.02,46535,RU|CN,
2025-09-01 00:02:01,2.02,46538,AE|OM|QA,
2025-09-01 00:02:01,2.02,46556,YE|SO,
2025-09-01 00:02:01,2.02,46557,RU|CN,
2025-09-01 00:02:01,2.02,46558,CN|RU,
2025-09-01 00:02:01,2.02,46559,FK,
2025-09-01 00:02:01,2.02,46562,PF,
2025-09-01 00:02:01,2.02,46563,CN|RU,
2025-09-01 00:02:01,2.02,46564,MN|RU,
2025-09-01 00:02:01,2.02,46574,CN|MN,
2025-09-01 00:02:01,2.02,46575,CL,
2025-09-01 00:02:01,2.02,46576,RU,
2025-09-01 00:02:01,2.02,46578,RU|KZ,
2025-09-01 00:02:01,2.02,46579,KZ,
2025-09-01 00:02:01,2.02,46582,KZ|KG|UZ|TJ,
2025-09-01 00:02:01,2.02,46588,RU|CN,
2025-09-01 00:02:01,2.02,46674,CO|EC|PE,
2025-09-01 00:02:01,2.02,46685,VE|TT|GY|SR|BR,
2025-09-01 00:02:01,2.02,46689,PW|PH,
2025-09-01 00:02:01,2.02,46691,ID,
2025-09-01 00:02:01,2.02,46698,AR|BR|PY,
2025-09-01 00:02:01,2.02,46699,US|MX,
2025-09-01 00:02:01,2.02,46700,CA|US,
2025-09-01 00:02:01,2.02,46702,AR|UY,
2025-09-01 00:02:01,2.02,46706,JP,
2025-09-01 00:02:01,2.02,46712,JP,
2025-09-01 00:02:01,2.02,46713,JP,
2025-09-01 00:02:01,2.02,46715,CA|US,
2025-09-01 00:02:01,2.02,46723,AR,
2025-09-01 00:02:01,2.02,46749,AU,
2025-09-01 00:02:01,2.02,46753,CA,
2025-09-01 00:02:01,2.02,46758,PT,
2025-09-01 00:02:01,2.02,46784,CA|US|PM,
2025-09-01 00:02:01,2.02,46790,MZ|ZA|SZ|BW|LS,
2025-09-01 00:02:01,2.02,46794,ML|MR,
2025-09-01 00:02:01,2.02,47122,MH|KI,
2025-09-01 00:02:01,2.02,47126,ZA,
2025-09-01 00:02:01,2.02,47133,AU,
2025-09-01 00:02:01,2.02,47157,CV,
2025-09-01 00:02:01,2.02,47178,SB,
2025-09-01 00:02:01,2.02,47352,SE|DK|DE|CZ|PL|NL|FR|BE|LU|GB,
2025-09-01 00:02:01,2.02,47355,LB|IL|JO|XG|XW|EG|CY,
2025-09-01 00:02:01,2.02,47357,PE,
2025-09-01 00:02:01,2.02,47359,TN|DZ,
2025-09-01 00:02:01,2.02,47361,IR|OM|AE,
2025-09-01 00:02:01,2.02,47366,RU|KZ|UA,
2025-09-01 00:02:01,2.02,47368,CO|VE|BR,
2025-09-01 00:02:01,2.02,47374,AU,
2025-09-01 00:02:01,2.02,47375,TH|MM,
2025-09-01 00:02:01,2.02,47376,BT|CN|IN|BD|NP,
2025-09-01 00:02:01,2.02,47377,AU,
2025-09-01 00:02:01,2.02,47382,BY|UA|PL|RO|SK|HU|RS|CZ|AT|DE|BA|HR|SI|IT,
2025-09-01 00:02:01,2.02,47386,US,
2025-09-01 00:02:01,2.02,47389,IN,
2025-09-01 00:02:01,2.02,47390,ID,
2025-09-01 00:02:01,2.02,47391,IR|AZ|IQ|KW|TR,
2025-09-01 00:02:01,2.02,47392,AZ|AM|IR|GE|TR|IQ|SY,
2025-09-01 00:02:01,2.02,47401,IM|GB|IE,
2025-09-01 00:02:01,2.02,47407,AU,
2025-09-01 00:02:01,2.02,47408,MX|US|CU|KY,
2025-09-01 00:02:01,2.02,47555,CA|PM,
2025-09-01 00:02:01,2.02,47566,LY|DZ,
2025-09-01 00:02:01,2.02,47572,CA,
2025-09-01 00:02:01,2.02,47577,TR|CY|GR,
2025-09-01 00:02:01,2.02,47587,CA|US,
2025-09-01 00:02:01,2.02,47588,DE|NL|FR|BE|LU|GB|CH|JE,
2025-09-01 00:02:01,2.02,47592,AU,
2025-09-01 00:02:01,2.02,47604,AT|DE|HR|BA|SI|IT|SM|VA|CH|LI|FR|MC,
2025-09-01 00:02:01,2.02,47621,VN|BN|MY|ID,
2025-09-01 00:02:01,2.02,47622,TL|AU|ID,
2025-09-01 00:02:01,2.02,47623,ME|AL|GR|IT|HR|BA|SM|VA|MT|TN,
2025-09-01 00:02:01,2.02,47625,VN|LA|CN|MM|TH,
2025-09-01 00:02:01,2.02,47627,CF|TD|CD|CG|CM,
2025-09-01 00:02:01,2.02,47630,CO|EC|PE,
2025-09-01 00:02:01,2.02,47638,NZ,
2025-09-01 00:02:01,2.02,47649,AU,
2025-09-01 00:02:01,2.02,47650,CL,
2025-09-01 00:02:01,2.02,47652,BR|CO|PE,
2025-09-01 00:02:01,2.02,47655,VE|TT|GY|SR|GF|BR,
2025-09-01 00:02:01,2.02,47657,NZ,
2025-09-01 00:02:01,2.02,47667,PT,
2025-09-01 00:02:01,2.02,47722,RU,
2025-09-01 00:02:01,2.02,47723,GR|LY|EG,
2025-09-01 00:02:01,2.02,47724,WS|AS|NU|TO,
2025-09-01 00:02:01,2.02,47728,CL|AR,
2025-09-01 00:02:01,2.02,47731,RU,
2025-09-01 00:02:01,2.02,47733,MX,
2025-09-01 00:02:01,2.02,47734,CN,
2025-09-01 00:02:01,2.02,47746,CN|KP,
